,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
1059,2,31000,15.1,2179,152.87,7,1450000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1060,7,51000,11.3,2987,254.8,7,3495000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1061,3,50000,18.6,1197,81.83,5,584000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1062,3,50000,18.6,1197,81.83,5,620000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1063,6,120000,20.85,1197,83.14,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1064,8,32000,24.0,1120,70.0,5,365000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1065,5,30000,17.5,1373,91.1,7,635000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1066,7,54800,12.99,2494,100.0,7,851000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1067,8,13000,18.6,1197,85.8,5,450000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1068,7,60000,22.7,1498,89.84,5,460000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1069,3,41000,17.4,1497,117.3,5,800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1070,10,85000,18.48,1995,177.0,5,999000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1071,5,55000,22.54,1396,88.73,5,540000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1072,6,80000,26.59,1248,74.0,5,480000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1073,7,60000,23.4,1248,74.0,5,450000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1074,5,46000,15.4,1997,120.0,7,1065000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1075,3,77000,19.87,1461,83.8,5,730000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1076,6,60200,12.99,2494,100.6,8,820000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1077,10,60000,11.74,1796,186.0,5,900000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1078,4,30000,25.17,799,53.3,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1079,8,98813,22.77,1498,98.59,5,350000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1080,5,120000,22.74,796,47.3,5,198000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1081,4,15000,18.88,1995,184.0,5,2350000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1082,8,80000,23.4,1248,74.0,5,401000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1083,5,27000,15.85,1499,110.4,5,630000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1084,2,4000,17.0,1591,121.3,5,1250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1085,7,60000,22.54,1396,88.73,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1086,6,45000,22.9,1248,74.0,5,450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1087,7,95000,20.34,1498,103.2,5,435000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1088,6,30000,20.4,1197,81.8,5,450000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1089,4,79000,24.3,1248,88.5,5,825000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1090,6,50283,18.9,1197,82.0,5,404000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1091,11,80000,17.0,1497,118.0,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1092,7,110000,18.5,1197,82.85,5,450000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1093,14,200000,12.8,2494,102.0,7,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1094,6,65000,27.3,1498,98.6,5,450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1095,3,21500,20.63,1198,67.0,5,430000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1096,10,52000,18.5,1197,80.0,5,260000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1097,5,50000,22.74,796,47.3,5,235000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1098,3,20000,21.4,1197,83.1,5,580000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1099,5,60000,21.5,1498,108.5,5,640000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1100,3,20000,23.01,999,67.0,5,367000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1101,4,24000,19.44,1198,67.0,7,425000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1102,3,60000,28.4,1248,74.02,5,740000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1103,4,80000,27.28,1047,69.0,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1104,8,45000,23.4,1248,74.0,5,390000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1105,2,15000,23.84,1199,84.0,5,570000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1106,2,4540,20.3,1086,68.07,5,580000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1107,6,50000,14.0,2179,138.1,7,625000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1108,3,41000,18.9,1197,81.86,5,520000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1109,7,50900,19.3,1248,73.9,5,450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1110,4,55000,20.4,1197,83.11,5,450000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1111,7,75727,21.21,1197,81.8,5,425000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1112,3,20000,21.4,1197,83.1,5,680000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1113,2,20000,18.6,1197,81.86,5,625000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1114,8,29000,18.25,1968,187.74,5,1250000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1115,9,62000,22.9,1248,74.0,5,349000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1116,8,70000,20.92,998,67.1,5,220000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1117,11,49000,17.4,1497,117.6,5,360000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1118,10,137000,11.79,2179,120.0,8,480000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1119,6,96000,13.0,2982,168.5,7,1475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1120,2,5808,21.01,1197,81.8,5,750000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1121,4,8245,21.4,1197,83.1,5,690000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1122,5,73000,27.3,1498,98.6,5,720000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1123,6,69997,23.0,1498,98.96,5,530000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1124,2,35000,24.3,1248,88.5,5,940000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1125,2,10000,20.3,1086,68.0,5,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1126,2,13000,15.37,1196,73.0,5,340000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1127,4,20000,24.3,1248,88.5,5,775000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1128,6,68251,28.4,1248,74.0,5,410000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1129,4,36000,13.0,1591,121.3,5,1125000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1130,10,60000,12.8,2494,102.0,8,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1131,6,60000,15.4,1997,120.0,7,1050000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1132,6,112000,12.55,2982,168.5,7,1650000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1133,3,60000,20.51,998,67.04,5,375000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1134,4,28000,17.8,1198,86.7,5,500000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1135,5,42000,28.4,1248,74.0,5,485000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1136,6,90000,28.4,1248,74.0,5,420000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1137,4,35000,17.19,1197,81.86,5,600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1138,10,50000,17.0,1497,118.0,5,300000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1139,5,100000,20.14,1498,88.0,5,630000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1140,5,80000,19.16,2494,157.7,5,1995000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1141,8,120000,14.0,2179,138.1,7,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1142,8,63000,15.1,2179,140.0,7,580000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1143,8,65000,13.0,2982,168.5,7,1300000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1144,9,24943,23.95,998,67.05,5,235000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1145,3,48976,15.4,2523,75.0,7,1011000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1146,13,110000,18.9,1061,67.0,5,125000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1147,3,25000,20.51,998,67.04,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1148,9,110000,12.05,2179,120.0,9,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1149,6,55000,16.0,2179,140.0,7,925000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1150,4,136226,11.36,2755,171.5,7,1425000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1151,8,49000,16.55,2498,105.0,6,475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1152,12,250000,12.8,2494,102.0,8,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1153,4,24000,24.3,1248,88.5,5,785000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1154,4,7500,17.19,1197,81.86,5,660000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1155,5,50000,20.63,1198,67.0,5,235000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1156,9,20000,18.9,998,67.1,5,230000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1157,3,15000,18.9,1197,81.86,5,600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1158,2,15260,28.09,1248,88.5,5,1095000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1159,9,58000,19.87,1461,83.8,5,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1160,7,60000,12.99,2494,100.6,7,775000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1161,2,10000,20.0,999,72.0,7,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1162,7,35000,22.74,796,47.3,5,250000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1163,3,70000,28.09,1248,88.5,5,725000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1164,11,60000,17.92,1086,62.1,5,180000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1165,5,20000,18.16,1196,86.8,5,525000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1166,5,55000,19.87,1461,83.8,5,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1167,8,42462,17.8,1498,119.35,5,480000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1168,1,12000,18.6,1199,88.76,5,785000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1169,7,70000,17.4,1497,117.3,5,560000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1170,2,12973,18.6,1197,81.86,5,690000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1171,3,16000,17.0,1497,121.31,5,875000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1172,9,9000,9.5,5998,626.0,4,14500000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1173,9,55236,19.1,1197,85.8,5,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1174,2,10000,25.5,1498,98.6,5,975000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1175,4,49000,17.4,1497,117.6,5,970000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1176,8,91468,24.0,1120,70.0,5,280000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1177,3,68000,27.28,1047,69.0,5,381000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1178,6,120000,12.55,2982,168.5,7,1600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1179,2,20000,17.19,1197,81.86,5,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1180,8,45000,16.55,2498,105.0,7,545000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1181,17,80000,19.7,796,46.3,5,77000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1182,10,80000,20.36,1197,78.9,5,225000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1183,5,80000,20.4,1197,81.8,5,510000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1184,6,35000,15.4,1997,120.0,7,850000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1185,5,63000,24.3,1248,88.5,5,735000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1186,6,42000,25.83,1498,99.0,5,475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1187,9,170000,11.88,1086,62.1,5,175000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1188,14,60000,12.9,1799,130.0,5,320000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1189,3,19000,21.01,1197,81.8,5,675000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1190,6,70000,18.88,1995,184.0,5,1750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1191,4,59000,27.28,1047,69.0,5,375000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1192,4,34000,12.0,2354,187.4,5,1775000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1193,6,36000,23.4,1248,74.0,5,545000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1194,2,50000,21.63,998,67.0,5,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1195,3,40000,14.84,1598,103.2,5,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1196,7,110000,23.1,998,67.04,5,250000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1197,15,30000,19.7,796,46.3,5,135000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1198,6,72909,19.01,1462,103.26,7,525000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1199,4,38425,19.67,1582,126.2,5,960000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1200,4,32000,10.91,3198,197.2,7,2550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1201,3,50000,18.6,1197,81.83,5,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1202,4,74014,28.4,1248,74.02,5,669000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1203,7,76000,23.1,998,67.04,5,315000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1204,3,15000,22.0,1582,126.2,5,1240000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1205,6,35100,23.95,998,67.05,5,290000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1206,13,120000,16.8,1493,110.0,5,215000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1207,3,60000,24.3,1248,88.5,5,850000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1208,4,22000,18.9,1197,81.86,5,490000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1209,4,36000,12.5,3604,420.0,5,7800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1210,8,57000,15.15,2967,240.0,5,2890000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1211,8,145000,20.0,1399,68.1,5,240000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1212,8,70000,22.9,1248,74.0,5,330000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1213,13,97000,19.7,796,46.3,5,95000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1214,7,22681,16.02,1373,93.7,7,525000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1215,7,96000,15.04,1598,103.2,5,390000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1216,4,27000,18.6,1197,81.83,5,575000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1217,8,72000,28.4,1248,74.0,5,410000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1218,7,57212,22.54,1396,88.73,5,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1219,7,50000,18.6,1197,81.83,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1220,3,50000,18.6,1197,81.83,5,660000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1221,3,60000,28.4,1248,74.02,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1222,10,39513,23.95,998,67.05,5,200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1223,4,40000,24.52,1248,88.5,7,865000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1224,1,8000,23.26,1197,88.5,5,650000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1225,7,120000,15.1,2179,140.0,7,900000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1226,4,15659,21.21,1197,81.8,5,625000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1227,6,50000,20.51,998,67.04,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1228,4,65000,16.0,1997,140.0,7,1175000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1229,5,80000,25.17,799,53.3,5,250000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1230,2,3800,18.27,998,118.35,5,950000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1231,5,54000,18.0,1198,86.7,5,510000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1232,3,22000,22.48,1995,187.74,5,4400000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1233,4,25000,23.1,998,67.04,5,345000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1234,11,61000,16.47,1198,73.9,5,235000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1235,5,25000,23.01,999,67.0,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1236,10,64000,26.2,998,58.2,5,225000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1237,3,57000,17.6,2179,147.94,7,1025000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1238,9,51000,16.1,1197,85.0,5,291000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1239,6,40000,25.1,1498,98.6,5,620000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1240,10,47000,20.36,1197,78.9,5,195000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1241,8,48987,19.1,1197,85.8,5,370000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1242,3,25000,28.4,1248,74.0,5,690000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1243,8,30000,18.6,1197,85.8,5,390000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1244,9,80000,15.1,2179,140.0,7,550000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1245,4,54000,15.8,1591,121.3,5,1050000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1246,13,90000,13.6,2523,63.0,7,230000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1247,7,75001,19.7,796,46.3,5,175000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1248,8,100000,20.0,1399,68.1,5,250000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1249,7,42000,16.93,1197,103.6,5,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1250,4,32013,33.54,998,67.04,5,380000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1251,5,55766,16.0,2179,140.0,7,1151000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1252,7,70000,20.92,998,67.1,5,245000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1253,3,40000,21.5,1497,108.5,5,1000000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1254,5,118500,19.72,1461,108.45,5,943000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1255,7,42000,19.01,1461,108.45,5,500000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1256,8,120000,14.0,2523,75.0,8,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1257,2,10000,20.68,1995,188.0,5,3650000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1258,6,32000,19.3,1248,73.9,5,570000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1259,1,15000,14.23,1330,153.87,5,1000000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1260,2,13000,16.8,1497,113.4,5,1140000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1261,7,41000,18.12,1995,190.0,5,1890000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1262,4,44000,20.73,1373,91.1,5,775000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1263,7,40000,20.4,1197,81.8,5,320000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1264,5,120000,16.0,2179,140.0,7,1400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1265,3,5000,21.21,1197,81.8,5,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1266,6,80000,15.4,2523,75.0,9,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1267,2,23414,22.0,1197,81.8,5,530000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1268,8,85000,12.07,2967,241.4,7,2090000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1269,4,68000,13.68,2393,147.51,8,1360000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1270,6,15000,20.51,998,67.04,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1271,6,50000,16.0,2179,140.0,7,799000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1272,12,110000,18.1,1493,110.0,5,350000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1273,7,70000,12.8,2494,102.0,8,740000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1274,2,30000,15.96,2523,63.0,9,620000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
